previous_sub_count,last_updated,average_per_second,average_per_minute,average_per_day
"5100000","2024-05-28T14:39:38.857Z","204.08163265306123","12244.897959183674","17632653.06122449"
"5110000","2024-05-28T14:40:31.195Z","192.30769230769232","11538.461538461539","16615384.615384616"
"5120000","2024-05-28T14:41:21.060Z","204.08163265306123","12244.897959183674","17632653.06122449"
"5130000","2024-05-28T14:42:12.469Z","196.07843137254903","11764.705882352942","16941176.470588237"
"5140000","2024-05-28T14:43:05.952Z","188.67924528301887","11320.754716981133","16301886.79245283"
"5150000","2024-05-28T14:43:57.847Z","196.07843137254903","11764.705882352942","16941176.470588237"
"5160000","2024-05-28T14:44:55.905Z","172.41379310344828","10344.827586206897","14896551.724137932"
"5170000","2024-05-28T14:45:51.379Z","181.8181818181818","10909.090909090908","15709090.909090908"
"5180000","2024-05-28T14:46:48.785Z","175.43859649122808","10526.315789473685","15157894.736842107"
"5190000","2024-05-28T14:47:43.414Z","185.1851851851852","11111.111111111111","16000000"
"5200000","2024-05-28T14:49:17.652Z","106.38297872340425","6382.978723404255","9191489.361702127"
"5210000","2024-05-28T14:49:39.715Z","454.54545454545456","27272.727272727272","39272727.27272727"
"5220000","2024-05-28T14:50:36.520Z","178.57142857142858","10714.285714285716","15428571.42857143"
"5230000","2024-05-28T14:51:37.308Z","166.66666666666666","10000","14400000"
"5240000","2024-05-28T14:52:41.714Z","156.25","9375","13500000"
"5250000","2024-05-28T14:53:43.618Z","163.9344262295082","9836.065573770493","14163934.426229509"
"5260000","2024-05-28T14:55:04.127Z","125","7500","10800000"
"5270000","2024-05-28T14:55:43.508Z","256.4102564102564","15384.615384615385","22153846.153846152"
"5280000","2024-05-28T14:56:44.931Z","163.9344262295082","9836.065573770493","14163934.426229509"
"5290000","2024-05-28T14:57:48.046Z","158.73015873015873","9523.809523809525","13714285.714285715"
"5300000","2024-05-28T14:58:54.624Z","151.5151515151515","9090.90909090909","13090909.09090909"
"5310000","2024-05-28T14:59:53.938Z","169.4915254237288","10169.491525423728","14644067.79661017"
"5320000","2024-05-28T15:01:02.710Z","147.05882352941177","8823.529411764706","12705882.352941176"
"5330000","2024-05-28T15:02:15.840Z","136.986301369863","8219.17808219178","11835616.438356165"
"5340000","2024-05-28T15:03:23.803Z","149.2537313432836","8955.223880597016","12895522.388059702"
"5350000","2024-05-28T15:04:33.602Z","144.92753623188406","8695.652173913044","12521739.130434783"
"5360000","2024-05-28T15:05:45.613Z","138.88888888888889","8333.333333333334","12000000"
"5370000","2024-05-28T15:06:55.638Z","142.85714285714286","8571.428571428572","12342857.142857144"
"5380000","2024-05-28T15:08:03.647Z","147.05882352941177","8823.529411764706","12705882.352941176"
"5390000","2024-05-28T15:09:11.664Z","147.05882352941177","8823.529411764706","12705882.352941176"
"5400000","2024-05-28T15:10:23.380Z","140.8450704225352","8450.704225352112","12169014.08450704"
"5410000","2024-05-28T15:11:38.100Z","135.13513513513513","8108.108108108107","11675675.675675675"
"5420000","2024-05-28T15:12:48.269Z","142.85714285714286","8571.428571428572","12342857.142857144"
"5430000","2024-05-28T15:14:03.102Z","135.13513513513513","8108.108108108107","11675675.675675675"
"5440000","2024-05-28T15:15:17.524Z","135.13513513513513","8108.108108108107","11675675.675675675"
"5450000","2024-05-28T15:16:31.154Z","136.986301369863","8219.17808219178","11835616.438356165"
"5460000","2024-05-28T15:17:40.770Z","144.92753623188406","8695.652173913044","12521739.130434783"
"5470000","2024-05-28T15:18:49.875Z","144.92753623188406","8695.652173913044","12521739.130434783"
"5480000","2024-05-28T15:19:59.826Z","144.92753623188406","8695.652173913044","12521739.130434783"
"5490000","2024-05-28T15:21:14.431Z","135.13513513513513","8108.108108108107","11675675.675675675"
"5500000","2024-05-28T15:22:27.545Z","136.986301369863","8219.17808219178","11835616.438356165"
"5510000","2024-05-28T15:23:44.166Z","131.57894736842104","7894.736842105262","11368421.052631577"
"5520000","2024-05-28T15:24:58.477Z","135.13513513513513","8108.108108108107","11675675.675675675"
"5530000","2024-05-28T15:26:16.957Z","128.2051282051282","7692.307692307692","11076923.076923076"
"5540000","2024-05-28T15:27:36.561Z","126.58227848101266","7594.93670886076","10936708.860759495"
"5550000","2024-05-28T15:28:55.482Z","128.2051282051282","7692.307692307692","11076923.076923076"
"5560000","2024-05-28T15:30:13.547Z","128.2051282051282","7692.307692307692","11076923.076923076"
"5570000","2024-05-28T15:31:35.163Z","123.45679012345678","7407.407407407407","10666666.666666666"
"5580000","2024-05-28T15:32:51.598Z","131.57894736842104","7894.736842105262","11368421.052631577"
"5590000","2024-05-28T15:34:15.317Z","120.48192771084338","7228.915662650603","10409638.554216867"
"5600000","2024-05-28T15:35:38.016Z","121.95121951219512","7317.073170731707","10536585.365853658"
"5610000","2024-05-28T15:36:55.953Z","129.87012987012986","7792.2077922077915","11220779.22077922"
"5620000","2024-05-28T15:38:18.962Z","120.48192771084338","7228.915662650603","10409638.554216867"
"5630000","2024-05-28T15:39:42.375Z","120.48192771084338","7228.915662650603","10409638.554216867"
"5640000","2024-05-28T15:41:09.525Z","114.94252873563218","6896.551724137931","9931034.48275862"
"5650000","2024-05-28T15:42:35.943Z","116.27906976744185","6976.7441860465115","10046511.627906976"
"5660000","2024-05-28T15:44:01.089Z","117.6470588235294","7058.823529411764","10164705.88235294"
"5670000","2024-05-28T15:45:27.567Z","116.27906976744185","6976.7441860465115","10046511.627906976"
"5680000","2024-05-28T15:46:55.211Z","121.95121951219512","7317.073170731707","10536585.365853658"
"5690000","2024-05-28T15:48:26.181Z","111.11111111111111","6666.666666666667","9600000"
"5700000","2024-05-28T15:49:56.401Z","111.11111111111111","6666.666666666667","9600000"
"5710000","2024-05-28T15:51:26.539Z","111.11111111111111","6666.666666666667","9600000"
"5720000","2024-05-28T15:52:57.929Z","109.89010989010988","6593.406593406593","9494505.494505495"
"5730000","2024-05-28T15:54:31.180Z","107.52688172043011","6451.612903225807","9290322.58064516"
"5740000","2024-05-28T15:56:03.197Z","108.69565217391305","6521.739130434783","9391304.347826088"
"5750000","2024-05-28T15:57:36.336Z","107.52688172043011","6451.612903225807","9290322.58064516"
